,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
198,False,2021-09-06 15:34:18,covid19tn covid positive today 1556 tested 155088 yesterday,  COVID  TN  ,covid19tn covid posit today 1556 test 155088 yesterday,0.22727272727272727,0.5454545454545454,1
199,False,2021-09-06 15:33:51,back office year early 2022 news full video,,back offic year earli 2022 news full video,0.15,0.2833333333333334,1
200,False,2021-09-06 15:31:55,were show strong immune .... have number,,were show strong immun .... have number,0.4333333333333333,0.7333333333333333,1
201,False,2021-09-06 15:26:43,making sense vaccine with covid lower treatment vaccine,,make sens vaccin with covid lower treatment vaccin,0.0,0.0,0
202,False,2021-09-06 15:25:43,matter your need watch this what main stream media,  CovidVaccine  ,matter your need watch thi what main stream media,0.16666666666666666,0.3333333333333333,1
203,True,2021-09-06 15:25:00,health minister said that state prepared administer third,  TamilNadu  ,health minist said that state prepar administ third,0.0,0.0,0
204,False,2021-09-06 15:24:41,like will have sept vaccine,  vaccine    indiavaccine    CovidVaccine    cowin  ,like will have sept vaccin,0.0,0.0,0
205,False,2021-09-06 15:24:29,first shot today quick book quickly done more will getting second dose,  CovidVaccine  ,first shot today quick book quickli done more will get second dose,0.2833333333333333,0.36666666666666664,1
206,False,2021-09-06 15:23:56,funny steam vaccine that work because will,  steam    Microsoft    vaccine  ,funni steam vaccin that work becaus will,0.25,1.0,1
207,False,2021-09-06 15:23:16,thinking about motivational vaccine hesitant people generally better persuaded,,think about motiv vaccin hesit peopl gener better persuad,0.5,0.5,1
208,False,2021-09-06 15:22:22,making case getting,  CovidVaccine  ,make case get,0.0,0.0,0
209,False,2021-09-06 15:20:40,district highest ever vaccination against covid19 single with,  Ludhiana    Punjab    Covid    ,district highest ever vaccin against covid19 singl with,-0.07142857142857142,0.21428571428571427,-1
210,False,2021-09-06 15:20:07,your priory health walk vaccination clinic,  CovidVaccine  ,your priori health walk vaccin clinic,0.0,0.0,0
211,False,2021-09-06 15:19:15,first place they vector tested gene therapy,,first place they vector test gene therapi,0.25,0.3333333333333333,1
212,False,2021-09-06 15:18:27,again mark,  Covidvaccine  ,again mark,0.0,0.0,0
213,False,2021-09-06 15:18:19,people crying body choice regarding covid vaccine many anti,,peopl cri bodi choic regard covid vaccin mani anti,0.15,0.55,1
214,False,2021-09-06 15:17:43,2day part 3million,  Ethiopia    JnJ    CovidVaccine  ,2day part 3million,0.0,0.0,0
215,False,2021-09-06 15:17:12,first place they vector tested gene,,first place they vector test gene,0.25,0.3333333333333333,1
216,False,2021-09-06 15:14:26,again mark,  Covidvaccine    bringbackmeghupdates  ,again mark,0.0,0.0,0
217,False,2021-09-06 15:13:18,come along assembly hall today from their walk session they,  CovidVaccine  ,come along assembl hall today from their walk session they,0.0,0.0,0
218,False,2021-09-06 15:10:31,against covid covid,  coronavirus    COVID    CovidVaccine  ,against covid covid,0.0,0.0,0
219,False,2021-09-06 15:05:02,this running covid vaccination walk clinic pharmacy vaccine,,thi run covid vaccin walk clinic pharmaci vaccin,0.0,0.0,0
220,False,2021-09-06 15:04:33,many they will keep until dead depopulation,  doses    covidvaccine    depopulation    BillGates  ,mani they will keep until dead depopul,0.15,0.45,1
221,True,2021-09-06 15:04:23,once again milestone more than crore,  CovidVaccine  ,onc again mileston more than crore,0.5,0.5,1
222,True,2021-09-06 15:01:48,like some people might have mild side effects after most people these,  COVIDVaccine  ,like some peopl might have mild side effect after most peopl these,0.41666666666666663,0.5,1
223,True,2021-09-06 15:00:32,over your this week running across,  COVIDVaccine    Lambeth    SELondon  ,over your thi week run across,0.0,0.0,0
224,False,2021-09-06 14:58:10,nearly hospital suspended getting vaccine,  Greece    COVIDVaccine  ,nearli hospit suspend get vaccin,0.1,0.4,1
225,False,2021-09-06 14:57:50,nearly hospital suspended getting vaccine,  Greece    COVIDVaccine  ,nearli hospit suspend get vaccin,0.1,0.4,1
226,False,2021-09-06 14:56:02,serious question covid vaccine people much willing inject three four,,seriou question covid vaccin peopl much will inject three four,-0.04166666666666666,0.7083333333333333,-1
227,False,2021-09-06 14:53:01,been long time looking covid vaccine dose family even slot available what,,been long time look covid vaccin dose famili even slot avail what,0.17500000000000002,0.4,1
228,False,2021-09-06 14:50:53,again mark,  Covidvaccine  ,again mark,0.0,0.0,0
229,False,2021-09-06 14:49:27,someone listening covid19,  COVID      CovidVaccine  ,someon listen covid19,0.0,0.0,0
230,False,2021-09-06 14:49:03,would like hear also want hear about where,  COVIDvaccine  ,would like hear also want hear about where,0.0,0.0,0
231,False,2021-09-06 14:48:19,think game from beginning 2020 )....,  DataAnalytics    DataScience    CovidVaccine  ,think game from begin 2020 )....,-0.4,0.4,-1
232,False,2021-09-06 14:47:55,again vaccination,  Covidvaccine  ,again vaccin,0.0,0.0,0
233,False,2021-09-06 14:47:32,gave free only jurisdiction district those,,gave free onli jurisdict district those,0.2,0.9,1
234,False,2021-09-06 14:46:33,doing this think your country left have,,do thi think your countri left have,0.0,0.0,0
235,False,2021-09-06 14:45:32,offer small covid wastage,  Pfizer    CoronaVaccine    CovidVaccine    YesPunjab  ,offer small covid wastag,-0.25,0.4,-1
236,False,2021-09-06 14:44:31,must stop naturally infected people vaccine mandate 1000 lose,,must stop natur infect peopl vaccin mandat 1000 lose,0.1,0.4,1
237,False,2021-09-06 14:43:56,mark less from than from,  COVIDVaccine  ,mark less from than from,-0.16666666666666666,0.06666666666666667,-1
238,False,2021-09-06 14:43:54,doing this think your country left have,,do thi think your countri left have,0.0,0.0,0
239,False,2021-09-06 14:43:33,doing this think your country left have,,do thi think your countri left have,0.0,0.0,0
240,False,2021-09-06 14:41:19,covid vaccine today vaccine,  vaccine    CovidVaccine    GetVaccinatedNow    Higherhealth  ,covid vaccin today vaccin,0.0,0.0,0
241,False,2021-09-06 14:41:00,doing this think your country left have everywhere world come,,do thi think your countri left have everywher world come,0.0,0.0,0
242,False,2021-09-06 14:41:00,here another opportunity people gray area,  CovidVaccine  ,here anoth opportun peopl gray area,0.0,0.0,0
243,True,2021-09-06 14:39:53,change help increase availability smaller more rural decrease number,,chang help increas avail smaller more rural decreas number,0.16666666666666666,0.3333333333333333,1
244,False,2021-09-06 14:39:51,normal visit good covid passport they give card receipt,,normal visit good covid passport they give card receipt,0.425,0.625,1
245,False,2021-09-06 14:37:18,breaking third time last days crossed milestone over crore covid19,  BREAKING    COVID      CovidVaccine  ,break third time last day cross mileston over crore covid19,0.0,0.03333333333333333,0
246,False,2021-09-06 14:36:52,take look,  COVAXIN    Ocugen    ocgn    Vaccigen    WHO    CovidVaccine    EUL    BLA  ,take look,0.0,0.0,0
247,False,2021-09-06 14:36:01,dose think about that minute covid19ab covid19,  COVID  AB    COVID      CovidVaccine    NoVaccinePassportAnywhere  ,dose think about that minut covid19ab covid19,0.0,0.0,0
248,False,2021-09-06 14:35:37,convinced that social media around when polio issue would still have polio today,,convinc that social media around when polio issu would still have polio today,0.03333333333333333,0.06666666666666667,1
249,False,2021-09-06 14:35:13,every breaking with world have,  IndiaFightsCorona    LargestVaccineDrive  ,everi break with world have,0.0,0.0,0
250,False,2021-09-06 14:33:38,arrogant prick covid19 elxn44,  Trudeau    CovidVaccine    BigPharma    InformedConsent    COVID      Elxn      cdnpoli  ,arrog prick covid19 elxn44,0.0,0.0,0
251,False,2021-09-06 14:32:49,thread against forced that help there,,thread against forc that help there,-0.30000000000000004,0.2,-1
252,False,2021-09-06 14:32:34,again mark,  CovidVaccine    LargestVaccinationDrive    IndiaFightsCorona    ModiHaiTohMumkinHai  ,again mark,0.0,0.0,0
253,False,2021-09-06 14:30:49,please covid19 covid19vaccine,  CovidVaccine    COVID      COVID  Vaccine  ,pleas covid19 covid19vaccin,0.0,0.0,0
254,False,2021-09-06 14:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
255,False,2021-09-06 14:30:00,commence vaccination above more,,commenc vaccin abov more,0.25,0.3,1
256,False,2021-09-06 14:28:31,they rolled their science experimentation left,  Ontario    CovidVaccine  ,they roll their scienc experiment left,0.0,0.0,0
257,False,2021-09-06 14:26:50,again mark,  Covidvaccine  ,again mark,0.0,0.0,0
258,False,2021-09-06 14:26:20,grab this everyone over welcome come along either come,,grab thi everyon over welcom come along either come,0.8,0.9,1
259,False,2021-09-06 14:23:27,vaccine passport news,  News    CovidVaccine  ,vaccin passport news,0.0,0.0,0
260,True,2021-09-06 14:23:17,second dose should after four high court,  CovidVaccine    Covishield  ,second dose should after four high court,0.08,0.26999999999999996,1
261,True,2021-09-06 14:22:32,have yours everyone aged over eligible find walk,  COVIDVaccine  ,have your everyon age over elig find walk,-0.1,0.4,-1
262,False,2021-09-06 14:20:08,know from from around world .... after your covid vaccine dose ....,,know from from around world .... after your covid vaccin dose ....,0.0,0.0,0
263,False,2021-09-06 14:19:48,true very reason have inject anyone with this,  CovidVaccine    IWillNotComply  ,true veri reason have inject anyon with thi,0.275,0.475,1
264,False,2021-09-06 14:19:32,finally turn second shot first give here have,  CovidVaccine  ,final turn second shot first give here have,0.08333333333333333,0.4444444444444444,1
265,False,2021-09-06 14:16:31,sorry everyone video busy covid vaccine video will coming soon,,sorri everyon video busi covid vaccin video will come soon,-0.2,0.65,-1
266,False,2021-09-06 14:16:22,this unethical completely immoral believe that this thing covid19ab covid19,  COVID  AB    COVID      CovidVaccine  ,thi uneth complet immor believ that thi thing covid19ab covid19,0.1,0.4,1
267,False,2021-09-06 14:15:55,thank waste collection have been during,  waste    recycling    workers  ,thank wast collect have been dure,-0.2,0.0,-1
268,False,2021-09-06 14:15:54,vaccine done over with covid19,  COVID      coronavirus    CovidVaccine  ,vaccin done over with covid19,0.0,0.0,0
269,True,2021-09-06 14:15:31,covid severely affect younger people delay your vaccine,  LetsGetVaccinated    CovidVaccine  ,covid sever affect younger peopl delay your vaccin,0.0,0.0,0
270,False,2021-09-06 14:15:06,come along north central many walk vaccination your first second dose,,come along north central mani walk vaccin your first second dose,0.1875,0.2708333333333333,1
271,False,2021-09-06 14:14:12,that university saying trust better visit,,that univers say trust better visit,0.5,0.5,1
272,False,2021-09-06 14:11:43,another crore vaccination times last days other days above above many,,anoth crore vaccin time last day other day abov abov mani,0.075,0.22833333333333333,1
273,False,2021-09-06 14:06:45,more vaccine with covid19,  COVID      COVIDIOT    VaccinesWork    VaccinesSaveLives  ,more vaccin with covid19,0.5,0.5,1
274,False,2021-09-06 14:05:08,covid vaccine dipped more than,,covid vaccin dip more than,0.5,0.5,1
275,False,2021-09-06 14:04:51,living through pandemic value your life your health then,  Vaccinated    CovidVaccine  ,live through pandem valu your life your health then,0.0,0.0,0
276,False,2021-09-06 14:04:23,another benefit mask your gaping mouth sleep chin plane sleep chin down,,anoth benefit mask your gape mouth sleep chin plane sleep chin down,-0.15555555555555559,0.2888888888888889,-1
277,False,2021-09-06 14:02:47,come into close contact with positive covid case longer need self isolate double,,come into close contact with posit covid case longer need self isol doubl,0.11363636363636363,0.2727272727272727,1
278,False,2021-09-06 14:00:47,covid19,  CovidVaccine    Sinovac    COVID    ,covid19,0.0,0.0,0
279,True,2021-09-06 14:00:38,testing vaccine closed today make your,  HarrisCounty    LaborDay    COVIDVaccine  ,test vaccin close today make your,-0.1,0.1,-1
280,False,2021-09-06 14:00:06,today good finally first dose vaccine covid19,  COVID      CovidVaccine    Taiwan  ,today good final first dose vaccin covid19,0.475,0.4666666666666667,1
281,False,2021-09-06 13:58:05,crore million that almost population,  UttarPradesh    CovidVaccine  ,crore million that almost popul,0.0,0.0,0
282,False,2021-09-06 13:57:24,path covid remains uncertain covid19 covid,  COVID      Covid     ,path covid remain uncertain covid19 covid,0.0,0.0,0
283,False,2021-09-06 13:57:23,this covid19 covid,  COVID      Covid       CovidVaccine    PeoplesVaccine  ,thi covid19 covid,0.0,0.0,0
284,True,2021-09-06 13:56:48,covid vaccine dipped more than after second dose,,covid vaccin dip more than after second dose,0.25,0.25,1
285,True,2021-09-06 13:52:58,covid clinical have been version read them from,,covid clinic have been version read them from,0.0,0.0,0
286,False,2021-09-06 13:50:07,rogan negative covid days after positive test disappointing many wished would,,rogan neg covid day after posit test disappoint mani wish would,-0.04318181818181818,0.5363636363636364,-1
287,False,2021-09-06 13:49:38,second after days sector,  Covishield    Kerala    HighCourt    KeralaHighCourt  ,second after day sector,0.0,0.0,0
288,False,2021-09-06 13:49:32,identical covid other they fare,,ident covid other they fare,-0.125,0.375,-1
289,False,2021-09-06 13:47:59,august more than together,  COVIDvaccine    LargestVaccineDrive  ,august more than togeth,0.5,0.5,1
290,False,2021-09-06 13:45:38,there evidence that viral load meaning that,  covidvaccine    vaccinepassport  ,there evid that viral load mean that,0.0,0.0,0
291,False,2021-09-06 13:45:02,vaccine writing wall ---&,,vaccin write wall ---&,0.0,0.0,0
292,False,2021-09-06 13:44:43,know true this true vaccine again,  vaccine    TikTok    TikTokVideos    TikTok Junkie  ,know true thi true vaccin again,0.35,0.65,1
